,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,LIMIT_BAL,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month
147,28.0,-10527.0,-9356.0,-3530.0,1419.0,590.0,891.0,2,382931.0,1,-1,-1,-1,-1,-1,-1,1185.0,1371.0,3882.0,1982.0,940.0,2077.0,2,0
148,31.0,9995.0,10370.0,7697.0,-16924.0,-12568.0,-12675.0,1,140152.0,1,-1,-1,-2,-1,-1,-1,8055.0,2545.0,103.0,88.0,404.0,225.0,2,0
149,30.0,22990.0,20105.0,16372.0,12462.0,7924.0,11149.0,2,134219.0,2,0,0,0,0,0,0,2115.0,522.0,1954.0,1284.0,3016.0,1538.0,2,0
150,40.0,-3630.0,-8464.0,3626.0,-2213.0,-2140.0,-3750.0,2,338847.0,1,0,-1,-1,-1,-1,-1,1358.0,8672.0,5240.0,3218.0,886.0,3020.0,2,0
151,28.0,47502.0,37928.0,16636.0,783.0,-5741.0,-3415.0,2,258598.0,2,0,0,2,0,0,0,1255.0,1547.0,3724.0,1087.0,2359.0,331.0,1,0
152,49.0,4787.0,-4438.0,893.0,1086.0,1972.0,2058.0,2,192761.0,2,0,0,0,0,0,0,66.0,2770.0,2294.0,2227.0,470.0,2553.0,2,0
153,51.0,175206.0,178381.0,184899.0,163783.0,183210.0,150324.0,2,164902.0,2,0,0,0,0,0,0,870.0,5384.0,4776.0,3358.0,4097.0,2087.0,1,1
154,24.0,27615.0,34363.0,39940.0,35710.0,38881.0,43419.0,3,71599.0,1,0,0,0,0,0,0,2226.0,11679.0,3591.0,2240.0,2592.0,2959.0,2,0
155,37.0,168290.0,131910.0,278665.0,276345.0,271252.0,253771.0,1,277912.0,2,1,-1,-1,-1,0,0,3239.0,283415.0,9716.0,3642.0,8598.0,1739.0,1,0
156,28.0,20608.0,10583.0,4318.0,13631.0,14318.0,20351.0,4,149108.0,1,1,-1,-1,-2,-1,0,896.0,1248.0,6601.0,428.0,619.0,388.0,1,0
157,32.0,-3235.0,-10039.0,-5253.0,-7270.0,-4142.0,-2710.0,2,248614.0,1,0,0,0,0,0,0,488.0,1549.0,1397.0,2050.0,115.0,97.0,1,0
158,31.0,28435.0,26379.0,22724.0,26848.0,31245.0,29115.0,1,31658.0,1,-1,-1,-1,-1,-1,-1,349.0,382.0,930.0,1187.0,289.0,733.0,1,0
159,34.0,24375.0,23477.0,20939.0,29553.0,25858.0,28479.0,3,56152.0,2,0,0,0,0,0,0,2947.0,885.0,2193.0,384.0,695.0,1412.0,2,0
160,44.0,42767.0,33827.0,21360.0,14705.0,13262.0,12118.0,1,24681.0,2,2,0,0,0,0,0,2117.0,186.0,43.0,146.0,55.0,24.0,1,1
161,40.0,10574.0,2298.0,-1362.0,-3357.0,1433.0,24199.0,2,71688.0,1,-2,-2,-2,-2,-2,-2,19125.0,913.0,3146.0,4246.0,47023.0,1825.0,2,0
162,45.0,290320.0,302365.0,335090.0,250440.0,274089.0,182963.0,2,245342.0,1,1,1,2,2,2,2,2262.0,1037.0,842.0,8721.0,3378.0,217.0,2,0
163,50.0,19334.0,12376.0,9770.0,17142.0,15656.0,11473.0,2,138353.0,2,1,-1,3,2,0,-1,453.0,979.0,1666.0,467.0,917.0,3415.0,2,1
164,34.0,10219.0,5721.0,3072.0,3709.0,2907.0,7216.0,1,85904.0,2,0,0,0,0,0,0,1004.0,2566.0,2910.0,2135.0,4839.0,1416.0,1,0
165,62.0,48509.0,43403.0,39054.0,31358.0,22017.0,27091.0,1,28816.0,1,-2,-2,-2,-2,-2,-2,2005.0,1649.0,359.0,526.0,769.0,948.0,2,0
166,42.0,114472.0,79816.0,69489.0,55933.0,57053.0,51567.0,1,85411.0,2,-2,-2,-1,2,2,3,150.0,1126.0,608.0,1794.0,1015.0,52987.0,2,0
167,40.0,99561.0,93661.0,90466.0,110363.0,96079.0,98647.0,2,156493.0,2,-1,-1,-1,-1,-1,-1,4444.0,1595.0,13739.0,4557.0,5457.0,1004.0,2,1
168,29.0,54375.0,57944.0,54611.0,58908.0,52537.0,58230.0,2,54726.0,2,0,0,0,0,0,0,3434.0,4313.0,2362.0,2660.0,2501.0,8802.0,2,0
169,51.0,-24592.0,45861.0,18760.0,17223.0,13155.0,16621.0,1,48792.0,1,-2,-2,-2,-2,-2,-2,25474.0,10728.0,9636.0,4606.0,374.0,5172.0,2,1
170,25.0,51914.0,52667.0,50139.0,49902.0,42313.0,38292.0,1,61002.0,2,1,2,2,2,2,2,3099.0,4531.0,3380.0,1907.0,1194.0,816.0,2,0
171,44.0,21947.0,-3651.0,-8569.0,-5088.0,-4534.0,9707.0,3,23261.0,1,2,0,0,0,0,0,62.0,203.0,412.0,70.0,186.0,3.0,1,1
172,34.0,26777.0,21201.0,24915.0,26299.0,25833.0,31551.0,3,25024.0,2,-1,-1,-1,-1,-1,-1,400.0,1404.0,554.0,843.0,1849.0,1121.0,2,0
173,46.0,87290.0,82406.0,81611.0,75442.0,80397.0,74236.0,2,41860.0,1,2,2,2,0,0,2,400.0,46.0,694.0,39.0,718.0,2.0,1,1
174,35.0,-4669.0,-5056.0,1949.0,-12514.0,-7702.0,-6029.0,1,302894.0,1,1,-2,-2,-2,-1,3,2363.0,1948.0,407.0,1088.0,2392.0,650.0,2,0
175,45.0,61477.0,59951.0,62772.0,60795.0,57341.0,55112.0,1,184730.0,1,-1,-1,-1,-1,-1,-1,4220.0,3253.0,4125.0,983.0,665.0,4052.0,1,0
176,25.0,31572.0,37263.0,36832.0,35083.0,40517.0,37786.0,1,40049.0,2,-1,-1,-1,-1,-1,0,1461.0,91.0,226.0,779.0,343.0,162.0,2,0
177,27.0,94242.0,82876.0,79109.0,68001.0,67208.0,73793.0,3,83175.0,1,0,0,0,0,0,0,343.0,5870.0,1835.0,3555.0,4939.0,2856.0,2,0
178,38.0,96133.0,107571.0,121852.0,103019.0,89544.0,80289.0,2,81179.0,2,0,0,0,0,0,0,3714.0,18886.0,2417.0,1144.0,1208.0,693.0,1,0
179,47.0,-15011.0,-7569.0,2076.0,-8806.0,-5071.0,-6737.0,3,318327.0,1,0,0,0,-1,-1,-1,3771.0,6885.0,741.0,2148.0,3283.0,813.0,2,0
180,26.0,567.0,1566.0,-10000.0,-1283.0,3157.0,6166.0,3,103441.0,2,0,0,0,0,0,0,4814.0,75.0,9194.0,530.0,911.0,144.0,2,0
181,23.0,26251.0,27936.0,24107.0,26938.0,19400.0,25889.0,1,24210.0,2,1,-1,-1,0,-1,-1,5561.0,273.0,10044.0,1065.0,4499.0,1248.0,2,1
182,54.0,-21769.0,-829.0,6018.0,4367.0,476.0,-423.0,2,407800.0,1,2,2,2,0,0,0,28000.0,6517.0,9198.0,6554.0,27877.0,23910.0,2,1
183,28.0,73099.0,88767.0,89721.0,74383.0,80242.0,72557.0,1,135857.0,2,0,-1,-1,0,-1,-1,17455.0,891.0,945.0,2279.0,2081.0,2205.0,2,0
184,55.0,43909.0,44895.0,39271.0,39145.0,43344.0,39462.0,2,40705.0,2,2,2,2,2,2,2,1549.0,352.0,477.0,1238.0,664.0,566.0,2,0
185,26.0,83673.0,86269.0,86552.0,73026.0,57780.0,53191.0,3,69390.0,2,0,0,0,0,0,0,2327.0,5509.0,1660.0,1636.0,1144.0,459.0,1,0
186,35.0,23828.0,17235.0,15965.0,10594.0,11915.0,11319.0,3,152954.0,1,0,0,0,0,0,0,1887.0,4822.0,959.0,1002.0,698.0,921.0,1,0
187,45.0,17733.0,23089.0,9226.0,8669.0,-754.0,12057.0,1,65076.0,1,1,-2,-2,-2,-2,-2,6543.0,4378.0,16269.0,2072.0,6489.0,682.0,1,1
188,56.0,23989.0,18760.0,11646.0,16195.0,11331.0,10937.0,1,23444.0,2,-1,-1,-2,-2,-2,-2,2469.0,1629.0,3831.0,866.0,1018.0,2310.0,2,1
189,24.0,31828.0,22839.0,10100.0,-3415.0,-5534.0,1217.0,2,71141.0,2,0,0,0,0,0,0,1839.0,3743.0,831.0,341.0,589.0,99.0,2,0
190,26.0,-19260.0,-30220.0,12922.0,57296.0,62254.0,70490.0,2,184902.0,2,0,0,2,2,0,0,221.0,16479.0,37814.0,9217.0,805.0,1803.0,1,1
191,44.0,36922.0,30629.0,18991.0,17550.0,18199.0,21909.0,3,21148.0,2,2,3,2,2,2,2,304.0,502.0,221.0,412.0,636.0,1083.0,2,1
192,34.0,2462.0,9175.0,2204.0,-6844.0,-6302.0,-5290.0,2,134525.0,1,2,2,2,2,2,2,9685.0,3463.0,1161.0,361.0,400.0,455.0,2,1
193,33.0,30192.0,58446.0,64926.0,41242.0,21234.0,35226.0,1,112092.0,2,0,0,0,0,0,0,45433.0,21945.0,1597.0,2486.0,4685.0,1655.0,1,0
194,47.0,348511.0,348653.0,385904.0,391566.0,416753.0,369032.0,3,494401.0,2,1,2,2,2,0,0,9636.0,18433.0,23529.0,20931.0,29295.0,14454.0,2,1
195,28.0,-3508.0,5213.0,7073.0,-13426.0,-14095.0,-21045.0,2,201295.0,2,0,0,0,0,0,0,42910.0,1211.0,270.0,70.0,211.0,13106.0,1,0
196,36.0,246222.0,230473.0,227904.0,211298.0,212858.0,199799.0,1,245832.0,2,0,-1,0,0,0,0,5501.0,24978.0,6034.0,6503.0,17199.0,6702.0,2,1
197,23.0,21431.0,23078.0,28527.0,36428.0,34027.0,37547.0,2,20166.0,1,0,0,0,-1,-1,-1,1508.0,263.0,1062.0,496.0,950.0,141.0,2,0
198,30.0,84820.0,81505.0,83029.0,60636.0,67601.0,59562.0,3,68393.0,1,0,0,0,0,0,0,3127.0,1112.0,482.0,3087.0,1516.0,754.0,1,0
199,28.0,61450.0,61092.0,69929.0,68703.0,70804.0,67530.0,2,432168.0,1,2,0,0,0,0,0,6146.0,7355.0,6391.0,4436.0,6616.0,3181.0,2,1
200,62.0,64268.0,54479.0,56046.0,49646.0,44727.0,44439.0,1,30181.0,2,-2,-2,-2,-2,-2,-2,704.0,1265.0,278.0,655.0,1074.0,913.0,2,1
201,33.0,237273.0,246739.0,269945.0,209546.0,256971.0,228057.0,1,444568.0,2,0,0,0,0,0,0,18448.0,35441.0,1561.0,29559.0,12297.0,62023.0,2,0
202,32.0,329435.0,255112.0,107094.0,131580.0,101640.0,105274.0,2,519319.0,2,1,3,2,2,3,2,1734.0,9264.0,70336.0,2767.0,3592.0,13053.0,1,0
203,33.0,-7774.0,-7318.0,-3669.0,-11693.0,-9250.0,-9037.0,1,145582.0,2,-1,-1,-1,-1,0,0,2021.0,1189.0,758.0,488.0,715.0,821.0,1,0
204,42.0,-3862.0,-2616.0,-5018.0,1450.0,12495.0,12749.0,2,447793.0,1,-1,-1,-1,-1,-1,-1,4348.0,1102.0,18140.0,6176.0,11417.0,617.0,1,0
205,35.0,228748.0,235110.0,252051.0,237262.0,252562.0,216515.0,1,241585.0,1,-2,-2,-2,-2,-2,-2,10780.0,24403.0,11169.0,13366.0,3069.0,10518.0,2,0
206,29.0,-15620.0,-16025.0,-6644.0,-11973.0,-6877.0,-6934.0,2,332552.0,2,0,0,2,2,2,0,53.0,639.0,104.0,254.0,167.0,7.0,2,0
207,34.0,4188.0,2734.0,23266.0,8290.0,-3850.0,-6021.0,3,181857.0,1,0,0,0,2,0,0,1760.0,40770.0,2035.0,1657.0,279.0,4510.0,1,0
208,21.0,10798.0,7574.0,5679.0,9564.0,9704.0,21968.0,1,12777.0,2,1,2,0,0,0,0,375.0,148.0,611.0,354.0,3168.0,215.0,1,0
209,24.0,39721.0,37563.0,30791.0,35682.0,27495.0,36623.0,1,33333.0,2,0,0,2,0,0,0,813.0,43.0,794.0,393.0,1588.0,416.0,2,0
210,31.0,54980.0,54504.0,53022.0,49767.0,49467.0,52399.0,2,60124.0,1,2,2,2,2,2,2,4247.0,494.0,976.0,1188.0,639.0,1144.0,1,1
211,35.0,208703.0,198640.0,222349.0,199759.0,221241.0,182360.0,1,314179.0,2,-2,-2,-1,-1,-2,-2,1554.0,8874.0,2177.0,9880.0,7822.0,13114.0,2,0
212,57.0,52383.0,49647.0,55087.0,50470.0,42598.0,43650.0,2,50044.0,2,0,0,0,0,0,2,170.0,7564.0,731.0,40.0,888.0,53.0,1,0
213,30.0,998.0,-4512.0,-2542.0,-8233.0,-5482.0,-28.0,3,226754.0,2,-1,-1,-1,-2,-2,-1,1846.0,5479.0,1689.0,886.0,464.0,292.0,2,0
214,27.0,58372.0,55995.0,59234.0,62829.0,63259.0,64609.0,1,69101.0,2,1,2,0,0,0,2,1994.0,2516.0,1434.0,1541.0,908.0,263.0,2,1
215,37.0,-38721.0,66731.0,18517.0,11598.0,22277.0,24795.0,2,214315.0,2,0,0,2,0,0,0,22856.0,3208.0,3155.0,6266.0,659.0,1351.0,2,0
216,27.0,1701.0,-8709.0,-5707.0,-3661.0,-1147.0,-1040.0,1,117602.0,2,0,0,0,0,0,0,12.0,1593.0,409.0,355.0,652.0,3.0,2,0
217,57.0,-23018.0,-7544.0,-1089.0,-4497.0,-7621.0,-8110.0,1,158510.0,2,2,2,0,0,0,0,10197.0,1071.0,5680.0,594.0,680.0,2267.0,1,1
218,37.0,20265.0,16670.0,7175.0,-6133.0,201.0,11143.0,1,414143.0,1,0,0,0,0,0,0,3797.0,504.0,661.0,364.0,5340.0,2606.0,2,0
219,27.0,124595.0,132758.0,141115.0,152857.0,160601.0,135189.0,3,135303.0,2,0,0,0,0,0,0,6347.0,6668.0,11617.0,2000.0,3934.0,11718.0,1,0
220,45.0,20927.0,13790.0,15545.0,14054.0,16491.0,25432.0,2,18044.0,2,1,-1,-1,-1,0,0,1516.0,2481.0,241.0,1519.0,5385.0,772.0,1,0
221,32.0,25043.0,5676.0,-7077.0,-3696.0,-4146.0,-56.0,1,134891.0,2,-1,-1,-1,-1,-1,-1,652.0,84.0,2422.0,506.0,49.0,3186.0,1,0
222,34.0,141913.0,151606.0,167483.0,166561.0,172360.0,156301.0,3,146416.0,2,0,0,0,0,0,0,9203.0,6003.0,5328.0,6027.0,5568.0,3168.0,1,0
223,47.0,-349.0,-2903.0,-2295.0,-12070.0,3216.0,402.0,1,506396.0,2,0,0,0,0,0,0,3493.0,496.0,743.0,6416.0,1831.0,5116.0,1,0
224,32.0,92776.0,70576.0,35410.0,17946.0,23286.0,71428.0,2,335567.0,1,0,0,-1,0,0,0,7997.0,7297.0,1973.0,19519.0,104622.0,17534.0,2,0
225,38.0,88372.0,91171.0,89657.0,80810.0,79305.0,73314.0,2,154772.0,1,0,0,0,0,0,0,5423.0,5648.0,2763.0,3529.0,569.0,2270.0,1,0
226,27.0,201962.0,153431.0,65408.0,76340.0,57662.0,49071.0,2,355935.0,2,0,0,0,0,0,0,8464.0,5423.0,21142.0,2721.0,1239.0,12567.0,1,1
227,44.0,-5077.0,-4824.0,-6147.0,3660.0,6109.0,3215.0,1,369214.0,2,0,0,0,0,0,0,607.0,113.0,10986.0,5623.0,1168.0,662.0,2,1
228,30.0,-745.0,-8008.0,-2278.0,-6492.0,-102.0,2574.0,5,108694.0,2,0,0,0,0,0,0,617.0,1735.0,458.0,2123.0,1838.0,252.0,2,0
229,41.0,47131.0,47706.0,48353.0,41255.0,42092.0,40414.0,2,73086.0,2,1,2,3,2,0,0,1095.0,1358.0,417.0,3807.0,835.0,745.0,1,0
230,51.0,-14024.0,-10659.0,-6222.0,-9916.0,-10309.0,-8164.0,1,193201.0,2,0,0,0,0,0,0,2413.0,421.0,1950.0,402.0,3345.0,270.0,2,0
231,30.0,43063.0,24454.0,21755.0,23645.0,14249.0,20246.0,2,181653.0,1,0,0,0,0,0,0,955.0,7576.0,1083.0,2821.0,9853.0,1585.0,1,0
232,44.0,213648.0,205173.0,198234.0,170727.0,178319.0,149564.0,2,171713.0,1,0,0,0,0,0,0,3340.0,4992.0,3375.0,9358.0,5055.0,12327.0,1,1
233,29.0,7980.0,2666.0,-2297.0,336.0,5164.0,9102.0,1,152509.0,2,-1,0,0,0,0,0,655.0,1124.0,3248.0,4847.0,7176.0,2686.0,1,1
234,37.0,-4567.0,-8318.0,1123.0,-2205.0,3476.0,-1777.0,2,324003.0,1,0,0,-2,-2,-1,-1,442.0,1241.0,1746.0,6239.0,629.0,6087.0,2,0
235,37.0,6108.0,11570.0,10941.0,11735.0,14570.0,14222.0,2,190950.0,2,-1,-1,-1,-1,2,-1,6176.0,4785.0,5481.0,3396.0,2704.0,10545.0,2,0
236,40.0,21339.0,11537.0,-3816.0,3463.0,1561.0,5394.0,1,52490.0,2,0,0,0,0,0,0,1095.0,1650.0,3011.0,536.0,606.0,127.0,2,0
237,47.0,-9959.0,-8783.0,-5903.0,-12256.0,-8295.0,3082.0,2,118342.0,2,-1,-1,-1,-1,-1,-1,939.0,499.0,322.0,705.0,4833.0,160.0,2,0
238,39.0,21340.0,8743.0,-3204.0,-5563.0,-2218.0,7149.0,2,38060.0,2,0,0,0,0,0,0,246.0,188.0,1173.0,886.0,1883.0,308.0,2,0
239,30.0,248072.0,245036.0,242107.0,188913.0,121297.0,107202.0,2,356531.0,2,0,0,0,0,0,0,5697.0,2663.0,1653.0,3678.0,10229.0,5411.0,1,1
240,30.0,33551.0,24214.0,16442.0,16599.0,14130.0,17339.0,3,153467.0,1,0,0,0,0,2,2,1878.0,2395.0,1742.0,1576.0,5516.0,2760.0,2,0
241,41.0,90286.0,83241.0,89895.0,86678.0,87500.0,85520.0,3,164759.0,2,0,0,0,0,0,0,2641.0,9580.0,3851.0,5705.0,1672.0,3398.0,1,0
242,40.0,50551.0,53423.0,60000.0,53631.0,50552.0,50881.0,2,57497.0,2,-1,-1,2,0,0,-1,3220.0,2871.0,2197.0,1904.0,2752.0,9267.0,2,1
243,26.0,27664.0,11685.0,13135.0,11929.0,12142.0,9799.0,1,414989.0,2,1,-2,-2,-2,-2,-2,759.0,5583.0,3091.0,2142.0,459.0,15147.0,1,0
244,24.0,39711.0,27248.0,30147.0,44358.0,33720.0,40762.0,1,71062.0,1,-1,-1,-1,-1,-1,-1,1133.0,19100.0,7916.0,1393.0,3976.0,2943.0,1,0
245,28.0,-99909.0,-63491.0,-394.0,290719.0,325327.0,189918.0,2,117762.0,2,0,0,-2,-1,0,0,5.0,683.0,391317.0,43420.0,885.0,232.0,1,0
246,53.0,-12321.0,-11981.0,-9252.0,-12393.0,-7608.0,-5304.0,3,238888.0,2,0,0,0,0,0,0,468.0,241.0,185.0,114.0,329.0,12.0,1,0
247,27.0,34020.0,31968.0,39828.0,32707.0,35769.0,39039.0,1,48269.0,2,0,0,0,2,0,0,232.0,1108.0,570.0,192.0,262.0,153.0,1,0
248,42.0,10510.0,3353.0,-1504.0,6695.0,4821.0,-547.0,3,278512.0,1,0,0,0,0,0,0,1269.0,759.0,15232.0,1147.0,591.0,8662.0,2,1
249,32.0,86665.0,77649.0,74565.0,57912.0,57086.0,55327.0,1,83777.0,1,-1,-1,-1,-1,-1,-1,1001.0,5223.0,2436.0,1999.0,704.0,2992.0,1,0
250,31.0,2357.0,-4443.0,2511.0,2392.0,3053.0,6996.0,1,163815.0,2,-2,-2,-2,-2,-2,-1,1005.0,8093.0,6118.0,1824.0,8087.0,780.0,1,0
251,28.0,7369.0,-4570.0,-8597.0,2391.0,4025.0,4654.0,1,247168.0,2,0,0,0,0,0,0,933.0,176.0,11738.0,844.0,549.0,586.0,2,0
252,27.0,19805.0,6714.0,-7065.0,-4665.0,7783.0,9071.0,2,157788.0,1,0,0,0,0,0,0,568.0,119.0,2339.0,4857.0,162.0,4886.0,2,0
253,23.0,17973.0,12306.0,12236.0,14158.0,14574.0,20977.0,2,83174.0,2,0,0,2,0,0,0,1615.0,659.0,1682.0,5166.0,617.0,1085.0,1,0
254,41.0,-5974.0,-5170.0,-6506.0,9614.0,5627.0,-9.0,2,178689.0,1,5,4,3,2,0,0,1764.0,322.0,27174.0,1743.0,1640.0,2949.0,1,1
255,22.0,23560.0,22048.0,18720.0,21988.0,17371.0,23361.0,2,24034.0,2,-1,0,0,0,-1,-1,3517.0,183.0,1430.0,689.0,691.0,1345.0,1,0
256,48.0,91379.0,45704.0,15804.0,15962.0,864.0,-3863.0,1,222752.0,2,0,0,0,0,0,0,351.0,1693.0,2856.0,671.0,1997.0,402.0,1,0
257,38.0,18992.0,12125.0,12812.0,21046.0,23805.0,21326.0,1,258354.0,2,0,0,0,2,2,2,702.0,544.0,6042.0,3000.0,798.0,1321.0,2,0
258,44.0,-3128.0,-3316.0,7522.0,-9494.0,-5180.0,2284.0,2,155620.0,2,0,0,2,2,2,2,2664.0,9877.0,1000.0,1165.0,2814.0,7537.0,2,0
259,28.0,-1087.0,-4734.0,-8093.0,1191.0,-900.0,73.0,1,202359.0,2,0,0,0,0,2,0,327.0,334.0,1644.0,1518.0,265.0,204.0,1,1
260,31.0,58934.0,56461.0,58541.0,-17051.0,-10682.0,-11852.0,2,382355.0,2,0,0,0,0,0,0,16044.0,37010.0,81.0,464.0,3230.0,1746.0,2,0
261,31.0,51374.0,32287.0,8803.0,1757.0,-426.0,13903.0,2,189201.0,2,1,2,2,2,2,2,1593.0,1350.0,2471.0,1941.0,16614.0,1064.0,1,0
262,48.0,182760.0,187682.0,175797.0,148748.0,119902.0,99802.0,1,157851.0,2,0,0,0,0,0,0,2267.0,4103.0,980.0,1447.0,1712.0,1095.0,2,0
263,48.0,95668.0,99210.0,98115.0,83955.0,110743.0,104517.0,2,94587.0,2,1,2,0,0,2,2,3257.0,1700.0,1042.0,16821.0,4432.0,1729.0,1,1
264,38.0,77100.0,60739.0,63406.0,46348.0,39369.0,43593.0,4,112438.0,1,-1,-1,-1,0,-1,-1,457.0,6663.0,247.0,459.0,532.0,250.0,1,0
265,45.0,202007.0,203816.0,202846.0,173470.0,182894.0,163924.0,3,247466.0,1,3,2,2,2,2,2,2881.0,12279.0,6607.0,6492.0,5419.0,10640.0,2,1
266,32.0,-2535.0,4780.0,4734.0,5878.0,12662.0,10419.0,1,246953.0,2,0,0,0,0,0,0,5214.0,375.0,1145.0,1763.0,1047.0,5298.0,2,0
267,41.0,257837.0,294022.0,325965.0,275200.0,103439.0,52272.0,1,222417.0,2,-2,-2,-2,-2,-2,-2,64910.0,63542.0,15563.0,5408.0,10629.0,2567.0,1,0
268,36.0,24680.0,9129.0,16811.0,17240.0,24515.0,27903.0,1,314600.0,1,-1,-1,-1,-1,-1,-1,311.0,4925.0,2045.0,4914.0,939.0,1705.0,1,0
269,48.0,-5297.0,-6164.0,-3469.0,-9333.0,-5078.0,-1508.0,2,289016.0,1,0,0,3,2,2,0,2068.0,566.0,1299.0,844.0,1306.0,671.0,2,0
270,34.0,26283.0,27087.0,26356.0,17209.0,13816.0,18616.0,3,173019.0,2,-1,-1,-1,0,0,-2,1164.0,2302.0,1283.0,989.0,1347.0,1151.0,2,0
271,35.0,-38329.0,154460.0,58121.0,88808.0,77571.0,62394.0,3,544538.0,2,2,2,0,0,0,0,179666.0,26789.0,145248.0,3535.0,1459.0,5068.0,2,0
272,45.0,6561.0,1261.0,-483.0,5248.0,3581.0,7629.0,2,26485.0,2,3,2,2,2,0,0,369.0,361.0,3666.0,628.0,451.0,221.0,1,0
273,60.0,124061.0,127006.0,142219.0,113543.0,115598.0,103774.0,2,177579.0,2,0,0,0,0,-1,-1,5661.0,26605.0,1899.0,4990.0,6597.0,8391.0,1,0
274,49.0,63994.0,60222.0,55192.0,43242.0,41013.0,40129.0,2,78292.0,1,-1,-1,-1,-1,-1,-1,1416.0,1531.0,855.0,1312.0,649.0,1447.0,2,0
275,33.0,2012.0,-2102.0,-2684.0,-1854.0,-5168.0,6044.0,2,138931.0,2,0,0,0,0,0,0,3151.0,2012.0,3733.0,1004.0,3875.0,324.0,1,0
276,39.0,-4815.0,-4216.0,-4224.0,-5644.0,-1275.0,3476.0,1,23152.0,2,1,2,0,0,0,0,2528.0,230.0,259.0,385.0,286.0,525.0,1,0
277,42.0,60004.0,63730.0,46056.0,36056.0,38547.0,31581.0,2,325165.0,1,-1,-1,-1,-1,-2,-2,11553.0,2938.0,1346.0,1440.0,1642.0,2289.0,1,0
278,46.0,60515.0,61165.0,73463.0,66231.0,68747.0,72275.0,2,52710.0,1,-1,-1,-1,-1,-1,-1,4481.0,6576.0,1143.0,4032.0,7860.0,4567.0,2,1
279,38.0,66430.0,57070.0,55476.0,40843.0,37070.0,38032.0,1,57769.0,1,1,-2,-2,-2,-2,-2,552.0,3762.0,1041.0,709.0,1890.0,1116.0,1,0
280,31.0,14727.0,40058.0,37571.0,38715.0,29692.0,28916.0,2,111115.0,1,0,0,0,0,0,-1,64218.0,15416.0,10167.0,3119.0,4815.0,2915.0,2,0
281,54.0,42060.0,30442.0,24346.0,14966.0,8035.0,11821.0,2,35010.0,1,0,-1,-1,-1,-1,-1,296.0,862.0,291.0,381.0,265.0,43.0,2,0
282,46.0,-10405.0,-8477.0,-6959.0,-7306.0,-6110.0,-2779.0,3,180407.0,1,-2,-2,-1,-1,0,0,1471.0,173.0,2400.0,998.0,1667.0,115.0,1,0
283,26.0,94773.0,86317.0,86660.0,77728.0,86498.0,82325.0,2,94338.0,1,3,2,2,2,3,3,490.0,1346.0,540.0,14591.0,8131.0,1955.0,1,1
284,36.0,175729.0,202368.0,223399.0,187638.0,195367.0,139733.0,2,207386.0,1,0,0,0,0,0,0,33325.0,4008.0,4602.0,1462.0,7996.0,1447.0,1,0
285,33.0,-688.0,-6612.0,-8570.0,-6865.0,-4947.0,211.0,1,218274.0,2,-1,-1,-1,-1,-1,-1,865.0,283.0,2042.0,668.0,920.0,115.0,2,0
286,27.0,100426.0,93617.0,91730.0,102428.0,109838.0,111520.0,3,159100.0,1,-1,-1,-1,-1,-1,-1,3456.0,3532.0,7296.0,6529.0,8152.0,2443.0,2,0
287,31.0,-19960.0,-31690.0,38430.0,59666.0,64656.0,78780.0,3,289471.0,2,0,0,0,0,0,0,45.0,5226.0,3786.0,3027.0,1295.0,418.0,2,0
288,53.0,35118.0,29407.0,35846.0,31325.0,29060.0,31624.0,1,22702.0,1,-1,-1,-1,0,0,0,676.0,3542.0,420.0,1209.0,1509.0,957.0,2,0
289,40.0,77207.0,73067.0,73863.0,74852.0,74442.0,70986.0,2,85181.0,2,0,0,0,0,0,0,1637.0,5906.0,3836.0,2269.0,1559.0,1282.0,1,0
290,47.0,-2591.0,-3961.0,-1785.0,-5948.0,-3440.0,2160.0,2,152615.0,1,2,2,2,2,2,2,2068.0,1127.0,1190.0,1251.0,473.0,271.0,1,1
291,28.0,2228.0,-3454.0,3736.0,15801.0,6359.0,7964.0,1,361884.0,2,0,0,0,0,0,0,710.0,7760.0,15379.0,5199.0,4226.0,685.0,2,0
292,45.0,28221.0,21254.0,23066.0,25578.0,22112.0,24157.0,2,30710.0,1,0,0,0,-1,-1,0,523.0,958.0,568.0,454.0,476.0,1425.0,1,0
293,30.0,-6560.0,-7616.0,-5861.0,-10918.0,-8222.0,-10476.0,1,135120.0,1,-1,-1,-1,0,0,-2,1982.0,563.0,1022.0,1155.0,281.0,3981.0,2,0
294,48.0,8391.0,2857.0,688.0,-395.0,3944.0,6029.0,2,314287.0,1,0,0,0,0,0,0,355.0,200.0,167.0,350.0,100.0,821.0,1,0
295,36.0,218635.0,217118.0,235067.0,180897.0,183676.0,154800.0,1,376028.0,2,0,0,0,0,0,0,8323.0,17317.0,2394.0,6694.0,10729.0,13455.0,2,0
296,31.0,-10066.0,-7843.0,-8169.0,-5482.0,-5917.0,-2061.0,2,130632.0,2,0,0,0,0,0,0,1508.0,198.0,3084.0,999.0,1393.0,1321.0,1,0
